"id","ha_seleccionat","seleccio","temps_seleccio","ronda_id","user_id"
1527,1,1,"2015-12-12 17:44:55.674331",255,154
1528,1,2,"2015-12-12 17:44:57.002071",255,155
1529,1,2,"2015-12-12 17:44:57.763005",255,156
1530,1,1,"2015-12-12 17:44:55.575035",255,157
1531,1,2,"2015-12-12 17:45:17.245990",256,150
1532,1,2,"2015-12-12 17:45:19.230212",256,153
1533,1,2,"2015-12-12 17:45:18.976789",256,154
1534,1,2,"2015-12-12 17:45:19.569867",256,155
1535,1,1,"2015-12-12 17:45:20.200046",256,156
1536,1,1,"2015-12-12 17:45:16.584248",256,157
1537,1,4,"2015-12-12 17:45:36.652303",257,150
1538,1,3,"2015-12-12 17:45:39.821341",257,153
1539,1,4,"2015-12-12 17:45:37.396702",257,154
1540,1,4,"2015-12-12 17:45:41.786627",257,155
1541,1,2,"2015-12-12 17:45:41.968299",257,156
1542,1,0,"2015-12-12 17:45:39.960930",257,157
1543,1,3,"2015-12-12 17:45:58.647848",258,150
1544,1,4,"2015-12-12 17:45:58.404676",258,153
1545,1,2,"2015-12-12 17:45:59.548893",258,154
1546,1,4,"2015-12-12 17:46:00.350512",258,155
1547,1,2,"2015-12-12 17:46:06.074796",258,156
1548,1,1,"2015-12-12 17:45:59.872324",258,157
1549,1,0,"2015-12-12 17:46:22.594812",259,150
1550,1,1,"2015-12-12 17:46:22.859505",259,153
1551,1,1,"2015-12-12 17:46:22.493008",259,154
1552,1,1,"2015-12-12 17:46:23.511263",259,155
1553,1,0,"2015-12-12 17:46:28.962929",259,156
1554,1,1,"2015-12-12 17:46:22.859752",259,157
1555,1,1,"2015-12-12 17:46:50.580532",260,150
1556,1,0,"2015-12-12 17:46:45.556624",260,153
1557,1,1,"2015-12-12 17:46:45.562064",260,154
1558,1,1,"2015-12-12 17:46:52.583679",260,155
1559,1,1,"2015-12-12 17:46:47.687823",260,156
1560,1,2,"2015-12-12 17:46:48.855658",260,157
1561,1,3,"2015-12-12 17:50:15.856262",261,158
1562,1,3,"2015-12-12 17:50:15.623515",261,159
1563,1,2,"2015-12-12 17:50:15.623203",261,160
1564,1,2,"2015-12-12 17:50:11.195492",261,161
1565,1,2,"2015-12-12 17:50:12.914399",261,162
1566,1,4,"2015-12-12 17:50:13.969486",261,163
1567,1,2,"2015-12-12 17:50:35.541413",262,158
1568,1,0,"2015-12-12 17:50:36.122973",262,159
1569,1,3,"2015-12-12 17:50:34.540411",262,160
1570,1,2,"2015-12-12 17:50:33.866734",262,161
1571,1,3,"2015-12-12 17:50:34.228628",262,162
1572,1,4,"2015-12-12 17:50:34.508795",262,163
1573,1,2,"2015-12-12 17:51:04.669286",263,158
1574,1,4,"2015-12-12 17:50:58.377782",263,159
1575,1,3,"2015-12-12 17:50:53.084845",263,160
1576,1,2,"2015-12-12 17:50:53.611367",263,161
1577,1,1,"2015-12-12 17:50:53.830136",263,162
1578,1,4,"2015-12-12 17:50:59.049150",263,163
1579,1,4,"2015-12-12 17:51:24.688681",264,158
1580,1,3,"2015-12-12 17:51:26.391925",264,159
1581,1,2,"2015-12-12 17:51:22.207084",264,160
1582,1,2,"2015-12-12 17:51:21.381022",264,161
1583,1,4,"2015-12-12 17:51:21.280222",264,162
1584,1,2,"2015-12-12 17:51:25.083329",264,163
1585,1,2,"2015-12-12 17:51:48.210824",265,158
1586,1,1,"2015-12-12 17:52:00.326148",265,159
1587,1,3,"2015-12-12 17:51:44.263857",265,160
1588,1,2,"2015-12-12 17:51:45.585598",265,161
1589,1,2,"2015-12-12 17:51:43.639385",265,162
1590,1,2,"2015-12-12 17:51:43.974114",265,163
1591,1,2,"2015-12-12 17:52:20.046608",266,158
1592,1,4,"2015-12-12 17:52:17.244088",266,159
1593,1,3,"2015-12-12 17:52:21.676341",266,160
1594,1,2,"2015-12-12 17:52:16.846256",266,161
1595,1,4,"2015-12-12 17:52:16.379301",266,162
1596,1,2,"2015-12-12 17:52:18.001818",266,163
1597,1,2,"2015-12-12 17:52:40.684710",267,158
1598,1,4,"2015-12-12 17:52:38.313200",267,159
1599,1,1,"2015-12-12 17:52:40.000490",267,160
1600,1,3,"2015-12-12 17:52:42.471781",267,161
1601,1,1,"2015-12-12 17:52:38.464179",267,162
1602,1,2,"2015-12-12 17:52:39.977962",267,163
1603,1,4,"2015-12-12 17:53:00.610243",268,158
1604,1,4,"2015-12-12 17:52:58.806238",268,159
1605,1,4,"2015-12-12 17:53:00.430839",268,160
1606,1,2,"2015-12-12 17:53:00.802778",268,161
1607,1,2,"2015-12-12 17:52:59.536816",268,162
1608,1,2,"2015-12-12 17:53:01.796473",268,163
1609,1,4,"2015-12-12 17:53:20.513454",269,158
1610,1,2,"2015-12-12 17:53:22.236803",269,159
1611,1,4,"2015-12-12 17:53:19.437427",269,160
1612,1,0,"2015-12-12 17:53:18.172140",269,161
1613,1,0,"2015-12-12 17:53:20.144405",269,162
1614,1,0,"2015-12-12 17:53:19.617294",269,163
1615,1,4,"2015-12-12 17:53:40.260681",270,158
1616,1,2,"2015-12-12 17:53:45.688760",270,159
1617,1,4,"2015-12-12 17:53:39.732893",270,160
1618,1,1,"2015-12-12 17:53:40.293640",270,161
1619,1,0,"2015-12-12 17:53:38.760717",270,162
1620,1,0,"2015-12-12 17:53:39.031018",270,163
1621,1,4,"2015-12-12 18:05:47.128966",271,164
1622,1,2,"2015-12-12 18:05:45.555613",271,165
1623,1,1,"2015-12-12 18:05:50.831317",271,166
1624,1,3,"2015-12-12 18:05:50.564426",271,167
1625,1,1,"2015-12-12 18:05:47.269350",271,168
1626,1,3,"2015-12-12 18:05:49.077403",271,170
1627,1,4,"2015-12-12 18:06:11.639069",272,164
1628,1,2,"2015-12-12 18:06:08.364053",272,165
1629,1,4,"2015-12-12 18:06:11.541337",272,166
1630,1,2,"2015-12-12 18:06:07.836408",272,167
1631,1,1,"2015-12-12 18:06:11.500786",272,168
1632,1,3,"2015-12-12 18:06:11.788616",272,170
1633,1,4,"2015-12-12 18:06:29.364416",273,164
1634,1,2,"2015-12-12 18:06:28.456466",273,165
1635,1,3,"2015-12-12 18:06:35.179716",273,166
1636,1,4,"2015-12-12 18:06:29.646998",273,167
1637,1,2,"2015-12-12 18:06:32.356788",273,168
1638,1,3,"2015-12-12 18:06:31.653608",273,170
1639,1,4,"2015-12-12 18:06:51.998503",274,164
1640,1,2,"2015-12-12 18:06:51.405266",274,165
1641,1,4,"2015-12-12 18:06:53.578302",274,166
1642,1,4,"2015-12-12 18:06:51.461898",274,167
1643,1,2,"2015-12-12 18:06:53.017985",274,168
1644,1,4,"2015-12-12 18:06:54.065533",274,170
1645,1,4,"2015-12-12 18:07:10.691353",275,164
1646,1,2,"2015-12-12 18:07:11.184963",275,165
1647,1,2,"2015-12-12 18:07:14.181868",275,166
1648,1,4,"2015-12-12 18:07:10.662018",275,167
1649,1,4,"2015-12-12 18:07:11.907965",275,168
1650,1,2,"2015-12-12 18:07:13.801059",275,170
1651,1,4,"2015-12-12 18:07:31.008764",276,164
1652,1,2,"2015-12-12 18:07:30.561079",276,165
1653,1,2,"2015-12-12 18:07:34.320326",276,166
1654,1,4,"2015-12-12 18:07:31.284229",276,167
1655,1,1,"2015-12-12 18:07:31.419279",276,168
1656,1,2,"2015-12-12 18:07:34.259562",276,170
1657,1,4,"2015-12-12 18:07:51.874876",277,164
1658,1,1,"2015-12-12 18:07:50.620067",277,165
1659,1,3,"2015-12-12 18:07:54.772215",277,166
1660,1,4,"2015-12-12 18:07:50.620358",277,167
1661,1,1,"2015-12-12 18:07:51.239731",277,168
1662,1,1,"2015-12-12 18:07:52.936666",277,170
1663,1,4,"2015-12-12 18:08:12.147889",278,164
1664,1,0,"2015-12-12 18:08:12.063222",278,165
1665,1,1,"2015-12-12 18:08:12.679996",278,166
1666,1,1,"2015-12-12 18:08:11.547208",278,167
1667,1,1,"2015-12-12 18:08:12.614038",278,168
1668,1,0,"2015-12-12 18:08:13.125550",278,170
1669,1,4,"2015-12-12 18:08:33.940036",279,164
1670,1,0,"2015-12-12 18:08:29.236966",279,165
1671,1,0,"2015-12-12 18:08:30.640773",279,166
1672,1,0,"2015-12-12 18:08:31.247504",279,167
1673,1,0,"2015-12-12 18:08:29.462362",279,168
1674,1,0,"2015-12-12 18:08:32.778849",279,170
1675,1,0,"2015-12-12 18:08:51.237959",280,164
1676,1,0,"2015-12-12 18:08:51.158357",280,165
1677,1,0,"2015-12-12 18:08:51.001864",280,166
1678,1,0,"2015-12-12 18:08:50.782728",280,167
1679,1,1,"2015-12-12 18:08:51.160564",280,168
1680,1,0,"2015-12-12 18:08:50.823901",280,170
1681,1,2,"2015-12-12 18:09:06.303044",281,169
1682,1,3,"2015-12-12 18:09:03.867666",281,171
1683,1,2,"2015-12-12 18:09:06.601708",281,172
1684,1,4,"2015-12-12 18:09:06.175393",281,173
1685,1,2,"2015-12-12 18:09:12.883271",281,174
1686,1,4,"2015-12-12 18:09:04.887682",281,175
1687,1,2,"2015-12-12 18:09:33.758057",282,169
1688,1,3,"2015-12-12 18:09:29.740511",282,171
1689,1,4,"2015-12-12 18:09:32.380832",282,172
1690,1,3,"2015-12-12 18:09:36.044047",282,173
1691,1,2,"2015-12-12 18:09:37.197625",282,174
1692,1,4,"2015-12-12 18:09:36.284215",282,175
1693,1,3,"2015-12-12 18:09:54.340262",283,169
1694,1,2,"2015-12-12 18:09:53.873198",283,171
1695,1,1,"2015-12-12 18:09:57.182251",283,172
1696,1,3,"2015-12-12 18:09:55.363705",283,173
1697,1,2,"2015-12-12 18:09:56.689724",283,174
1698,1,4,"2015-12-12 18:10:01.344325",283,175
1699,1,2,"2015-12-12 18:10:19.197391",284,169
1700,1,1,"2015-12-12 18:10:18.248123",284,171
1701,1,4,"2015-12-12 18:10:18.864968",284,172
1702,1,4,"2015-12-12 18:10:20.364235",284,173
1703,1,1,"2015-12-12 18:10:19.171988",284,174
1704,1,4,"2015-12-12 18:10:23.993336",284,175
1705,1,4,"2015-12-12 18:10:41.327519",285,169
1706,1,2,"2015-12-12 18:10:40.674673",285,171
1707,1,1,"2015-12-12 18:10:41.379016",285,172
1708,1,4,"2015-12-12 18:10:42.891106",285,173
1709,1,2,"2015-12-12 18:10:41.960270",285,174
1710,1,3,"2015-12-12 18:10:43.521770",285,175
1711,1,4,"2015-12-12 18:11:00.139867",286,169
1712,1,2,"2015-12-12 18:11:02.002220",286,171
1713,1,4,"2015-12-12 18:11:02.056704",286,172
1714,1,2,"2015-12-12 18:11:01.544953",286,173
1715,1,1,"2015-12-12 18:11:01.618144",286,174
1716,1,4,"2015-12-12 18:11:01.538771",286,175
1717,1,3,"2015-12-12 18:11:20.660357",287,169
1718,1,1,"2015-12-12 18:11:19.286025",287,171
1719,1,4,"2015-12-12 18:11:19.217644",287,172
1720,1,4,"2015-12-12 18:11:20.276077",287,173
1721,1,2,"2015-12-12 18:11:19.695049",287,174
1722,1,4,"2015-12-12 18:11:20.773855",287,175
1723,1,0,"2015-12-12 18:11:38.701712",288,169
1724,1,0,"2015-12-12 18:11:36.977996",288,171
1725,1,1,"2015-12-12 18:11:37.396285",288,172
1726,1,1,"2015-12-12 18:11:37.305985",288,173
1727,1,1,"2015-12-12 18:11:45.589508",288,174
1728,1,3,"2015-12-12 18:11:41.189239",288,175
1729,1,0,"2015-12-12 18:12:03.459329",289,169
1730,1,0,"2015-12-12 18:12:02.263574",289,171
1731,1,1,"2015-12-12 18:12:03.785877",289,172
1732,1,0,"2015-12-12 18:12:03.345585",289,173
1733,1,0,"2015-12-12 18:12:04.276172",289,174
1734,1,0,"2015-12-12 18:12:02.570273",289,175
1735,1,0,"2015-12-12 18:12:20.898337",290,169
1736,1,0,"2015-12-12 18:12:20.623176",290,171
1737,1,0,"2015-12-12 18:12:20.531279",290,172
1738,1,0,"2015-12-12 18:12:21.827610",290,173
1739,1,0,"2015-12-12 18:12:23.621987",290,174
1740,1,0,"2015-12-12 18:12:21.857693",290,175
1741,1,4,"2015-12-13 10:06:27.205457",291,176
1742,1,2,"2015-12-13 10:06:25.130518",291,177
1743,1,2,"2015-12-13 10:06:26.112323",291,178
1744,1,4,"2015-12-13 10:06:30.316261",291,179
1745,1,4,"2015-12-13 10:06:28.671548",291,181
1746,1,2,"2015-12-13 10:06:28.008560",291,182
1747,1,4,"2015-12-13 10:06:47.444549",292,176
1748,1,2,"2015-12-13 10:06:47.516157",292,177
1749,1,2,"2015-12-13 10:06:53.556504",292,178
1750,1,0,"2015-12-13 10:06:55.744549",292,179
1751,1,4,"2015-12-13 10:06:54.740297",292,181
1752,1,4,"2015-12-13 10:06:48.489494",292,182
1753,1,2,"2015-12-13 10:07:12.464984",293,176
1754,1,2,"2015-12-13 10:07:13.400981",293,177
1755,1,4,"2015-12-13 10:07:12.437346",293,178
1756,1,4,"2015-12-13 10:07:18.400932",293,179
1757,1,2,"2015-12-13 10:07:16.128010",293,181
1758,1,4,"2015-12-13 10:07:13.464143",293,182
1759,1,4,"2015-12-13 10:07:35.656135",294,176
1760,1,4,"2015-12-13 10:07:36.844410",294,177
1761,1,4,"2015-12-13 10:07:36.856856",294,178
1762,1,2,"2015-12-13 10:07:41.359604",294,179
1763,1,4,"2015-12-13 10:07:36.645658",294,181
1764,1,2,"2015-12-13 10:07:36.388153",294,182
1765,1,4,"2015-12-13 10:07:59.814612",295,176
1766,1,2,"2015-12-13 10:07:58.609253",295,177
1767,1,2,"2015-12-13 10:07:58.136533",295,178
1768,1,4,"2015-12-13 10:07:58.347617",295,179
1769,1,2,"2015-12-13 10:07:58.686581",295,181
1770,1,4,"2015-12-13 10:08:00.478717",295,182
1771,1,4,"2015-12-13 10:08:17.438713",296,176
1772,1,2,"2015-12-13 10:08:17.234024",296,177
1773,1,4,"2015-12-13 10:08:17.468959",296,178
1774,1,4,"2015-12-13 10:08:17.093093",296,179
1775,1,2,"2015-12-13 10:08:17.860213",296,181
1776,1,2,"2015-12-13 10:08:20.513413",296,182
1777,1,4,"2015-12-13 10:08:37.304309",297,176
1778,1,0,"2015-12-13 10:08:36.701407",297,177
1779,1,2,"2015-12-13 10:08:37.083243",297,178
1780,1,2,"2015-12-13 10:08:37.924488",297,179
1781,1,2,"2015-12-13 10:08:38.062136",297,181
1782,1,2,"2015-12-13 10:08:39.038714",297,182
1783,1,4,"2015-12-13 10:08:55.655269",298,176
1784,1,0,"2015-12-13 10:08:55.933679",298,177
1785,1,2,"2015-12-13 10:08:56.516579",298,178
1786,1,2,"2015-12-13 10:09:01.672674",298,179
1787,1,0,"2015-12-13 10:08:56.260363",298,181
1788,1,0,"2015-12-13 10:08:56.601701",298,182
1789,1,0,"2015-12-13 10:09:18.447236",299,176
1790,1,0,"2015-12-13 10:09:19.059829",299,177
1791,1,0,"2015-12-13 10:09:18.419680",299,178
1792,1,0,"2015-12-13 10:09:19.776427",299,179
1793,1,0,"2015-12-13 10:09:19.020408",299,181
1794,1,2,"2015-12-13 10:09:18.664410",299,182
1795,1,0,"2015-12-13 10:09:36.257616",300,176
1796,1,0,"2015-12-13 10:09:36.352447",300,177
1797,1,0,"2015-12-13 10:09:36.537846",300,178
1798,1,0,"2015-12-13 10:09:37.977472",300,179
1799,1,0,"2015-12-13 10:09:36.665756",300,181
1800,1,2,"2015-12-13 10:09:36.425713",300,182
1801,1,4,"2015-12-13 10:20:54.737576",301,180
1802,1,0,"2015-12-13 10:20:55.128945",301,183
1803,1,4,"2015-12-13 10:20:54.777555",301,184
1804,1,2,"2015-12-13 10:20:54.477508",301,186
1805,1,4,"2015-12-13 10:20:59.169906",301,187
1806,1,2,"2015-12-13 10:20:52.629500",301,188
1807,1,4,"2015-12-13 10:21:19.523842",302,180
1808,1,2,"2015-12-13 10:21:16.454744",302,183
1809,1,2,"2015-12-13 10:21:18.061512",302,184
1810,1,2,"2015-12-13 10:21:18.557844",302,186
1811,1,4,"2015-12-13 10:21:21.214862",302,187
1812,1,4,"2015-12-13 10:21:16.183115",302,188
1813,1,4,"2015-12-13 10:21:46.531062",303,180
1814,1,2,"2015-12-13 10:21:38.126979",303,183
1815,1,2,"2015-12-13 10:21:39.304944",303,184
1816,1,4,"2015-12-13 10:21:39.216607",303,186
1817,1,2,"2015-12-13 10:21:40.068850",303,187
1818,1,2,"2015-12-13 10:21:40.470003",303,188
1819,1,4,"2015-12-13 10:22:09.081883",304,180
1820,1,2,"2015-12-13 10:22:03.288918",304,183
1821,1,0,"2015-12-13 10:22:03.691669",304,184
1822,1,4,"2015-12-13 10:22:03.609669",304,186
1823,1,2,"2015-12-13 10:22:06.723342",304,187
1824,1,2,"2015-12-13 10:22:03.143264",304,188
1825,1,2,"2015-12-13 10:22:35.076225",305,180
1826,1,2,"2015-12-13 10:22:25.381860",305,183
1827,1,2,"2015-12-13 10:22:26.973402",305,184
1828,1,4,"2015-12-13 10:22:25.807306",305,186
1829,1,2,"2015-12-13 10:22:27.741642",305,187
1830,1,0,"2015-12-13 10:22:26.303192",305,188
1831,1,4,"2015-12-13 10:22:52.556360",306,180
1832,1,2,"2015-12-13 10:22:51.704731",306,183
1833,1,0,"2015-12-13 10:22:53.921369",306,184
1834,1,4,"2015-12-13 10:22:52.387166",306,186
1835,1,2,"2015-12-13 10:22:51.464477",306,187
1836,1,2,"2015-12-13 10:22:53.909990",306,188
1837,1,4,"2015-12-13 10:23:13.375333",307,180
1838,1,2,"2015-12-13 10:23:10.933736",307,183
1839,1,4,"2015-12-13 10:23:13.170801",307,184
1840,1,4,"2015-12-13 10:23:11.224259",307,186
1841,1,4,"2015-12-13 10:23:10.874059",307,187
1842,1,0,"2015-12-13 10:23:13.824876",307,188
1843,1,4,"2015-12-13 10:23:30.817524",308,180
1844,1,0,"2015-12-13 10:23:30.612588",308,183
1845,1,2,"2015-12-13 10:23:31.632830",308,184
1846,1,2,"2015-12-13 10:23:31.793292",308,186
1847,1,2,"2015-12-13 10:23:30.999466",308,187
1848,1,4,"2015-12-13 10:23:32.270779",308,188
1849,1,4,"2015-12-13 10:23:55.865126",309,180
1850,1,0,"2015-12-13 10:23:48.947004",309,183
1851,1,0,"2015-12-13 10:23:49.697572",309,184
1852,1,0,"2015-12-13 10:23:50.187136",309,186
1853,1,0,"2015-12-13 10:23:49.019675",309,187
1854,1,0,"2015-12-13 10:23:49.593431",309,188
1855,1,4,"2015-12-13 10:24:14.406924",310,180
1856,1,0,"2015-12-13 10:24:12.626285",310,183
1857,1,0,"2015-12-13 10:24:13.644405",310,184
1858,1,0,"2015-12-13 10:24:12.655657",310,186
1859,1,4,"2015-12-13 10:24:12.330255",310,187
1860,1,0,"2015-12-13 10:24:12.692580",310,188
1861,1,4,"2015-12-13 10:30:25.888908",311,185
1862,1,4,"2015-12-13 10:30:23.222753",311,189
1863,1,2,"2015-12-13 10:30:23.473959",311,190
1864,1,4,"2015-12-13 10:30:24.269485",311,191
1865,1,2,"2015-12-13 10:30:26.847508",311,192
1866,1,2,"2015-12-13 10:30:31.148747",311,193
1867,1,2,"2015-12-13 10:30:55.146119",312,185
1868,1,4,"2015-12-13 10:30:49.789944",312,189
1869,1,4,"2015-12-13 10:30:49.443128",312,190
1870,1,4,"2015-12-13 10:30:50.667774",312,191
1871,1,4,"2015-12-13 10:30:57.320399",312,192
1872,1,4,"2015-12-13 10:30:53.911295",312,193
1873,1,2,"2015-12-13 10:31:19.118140",313,185
1874,1,4,"2015-12-13 10:31:15.128714",313,189
1875,1,2,"2015-12-13 10:31:13.984867",313,190
1876,1,4,"2015-12-13 10:31:15.924741",313,191
1877,1,0,"2015-12-13 10:31:15.920964",313,192
1878,1,2,"2015-12-13 10:31:22.538611",313,193
1879,1,0,"2015-12-13 10:31:40.276360",314,185
1880,1,2,"2015-12-13 10:31:41.316406",314,189
1881,1,2,"2015-12-13 10:31:39.397511",314,190
1882,1,4,"2015-12-13 10:31:42.461651",314,191
1883,1,4,"2015-12-13 10:31:44.454776",314,192
1884,1,0,"2015-12-13 10:31:44.928455",314,193
1885,1,2,"2015-12-13 10:32:09.760525",315,185
1886,1,4,"2015-12-13 10:32:01.974586",315,189
1887,1,4,"2015-12-13 10:32:01.246104",315,190
1888,1,2,"2015-12-13 10:32:02.950108",315,191
1889,1,4,"2015-12-13 10:32:08.324445",315,192
1890,1,2,"2015-12-13 10:32:08.053284",315,193
1891,1,0,"2015-12-13 10:32:33.435578",316,185
1892,1,4,"2015-12-13 10:32:26.215982",316,189
1893,1,2,"2015-12-13 10:32:26.598433",316,190
1894,1,0,"2015-12-13 10:32:27.308410",316,191
1895,1,0,"2015-12-13 10:32:26.885494",316,192
1896,1,4,"2015-12-13 10:32:38.207424",316,193
1897,1,0,"2015-12-13 10:32:54.915784",317,185
1898,1,2,"2015-12-13 10:32:55.309431",317,189
1899,1,2,"2015-12-13 10:32:54.890669",317,190
1900,1,2,"2015-12-13 10:32:55.181721",317,191
1901,1,2,"2015-12-13 10:32:55.770034",317,192
1902,1,0,"2015-12-13 10:33:07.364647",317,193
1903,1,2,"2015-12-13 10:33:23.176271",318,185
1904,1,4,"2015-12-13 10:33:24.115050",318,189
1905,1,2,"2015-12-13 10:33:23.949200",318,190
1906,1,2,"2015-12-13 10:33:32.977594",318,191
1907,1,0,"2015-12-13 10:33:31.652478",318,192
1908,1,2,"2015-12-13 10:33:28.209842",318,193
1909,1,0,"2015-12-13 10:33:49.230082",319,185
1910,1,4,"2015-12-13 10:33:49.319887",319,189
1911,1,2,"2015-12-13 10:33:49.723297",319,190
1912,1,2,"2015-12-13 10:33:51.075354",319,191
1913,1,2,"2015-12-13 10:33:54.334326",319,192
1914,1,4,"2015-12-13 10:33:58.737476",319,193
1915,1,0,"2015-12-13 10:34:15.781591",320,185
1916,1,0,"2015-12-13 10:34:17.965192",320,189
1917,1,0,"2015-12-13 10:34:16.111221",320,190
1918,1,0,"2015-12-13 10:34:16.242344",320,191
1919,1,2,"2015-12-13 10:34:21.604052",320,192
1920,1,2,"2015-12-13 10:34:23.223558",320,193
1921,1,2,"2015-12-13 10:40:31.879481",321,194
1922,1,2,"2015-12-13 10:40:28.162868",321,195
1923,1,2,"2015-12-13 10:40:30.016614",321,196
1924,1,0,"2015-12-13 10:40:26.947486",321,199
1925,1,4,"2015-12-13 10:40:28.039636",321,200
1926,1,2,"2015-12-13 10:40:29.452592",321,203
1927,1,2,"2015-12-13 10:40:52.944010",322,194
1928,1,2,"2015-12-13 10:40:52.019553",322,195
1929,1,2,"2015-12-13 10:40:51.809199",322,196
1930,1,2,"2015-12-13 10:40:52.577961",322,199
1931,1,4,"2015-12-13 10:40:49.622590",322,200
1932,1,2,"2015-12-13 10:40:55.877373",322,203
1933,1,4,"2015-12-13 10:41:13.453820",323,194
1934,1,4,"2015-12-13 10:41:15.354505",323,195
1935,1,0,"2015-12-13 10:41:13.640270",323,196
1936,1,2,"2015-12-13 10:41:14.963240",323,199
1937,1,4,"2015-12-13 10:41:14.025186",323,200
1938,1,2,"2015-12-13 10:41:12.734594",323,203
1939,1,0,"2015-12-13 10:41:33.066360",324,194
1940,1,4,"2015-12-13 10:41:34.424683",324,195
1941,1,0,"2015-12-13 10:41:33.083290",324,196
1942,1,0,"2015-12-13 10:41:32.128879",324,199
1943,1,4,"2015-12-13 10:41:32.399394",324,200
1944,1,2,"2015-12-13 10:41:31.646124",324,203
1945,1,2,"2015-12-13 10:41:54.831859",325,194
1946,1,0,"2015-12-13 10:41:53.154505",325,195
1947,1,2,"2015-12-13 10:41:50.839945",325,196
1948,1,2,"2015-12-13 10:41:51.359565",325,199
1949,1,4,"2015-12-13 10:41:50.813772",325,200
1950,1,2,"2015-12-13 10:41:51.300583",325,203
1951,1,2,"2015-12-13 10:42:12.141619",326,194
1952,1,2,"2015-12-13 10:42:11.400635",326,195
1953,1,2,"2015-12-13 10:42:11.121214",326,196
1954,1,0,"2015-12-13 10:42:12.231242",326,199
1955,1,4,"2015-12-13 10:42:12.557932",326,200
1956,1,0,"2015-12-13 10:42:13.088571",326,203
1957,1,4,"2015-12-13 10:42:30.735541",327,194
1958,1,4,"2015-12-13 10:42:29.971263",327,195
1959,1,0,"2015-12-13 10:42:30.251840",327,196
1960,1,2,"2015-12-13 10:42:29.353997",327,199
1961,1,4,"2015-12-13 10:42:30.612458",327,200
1962,1,0,"2015-12-13 10:42:30.072737",327,203
1963,1,2,"2015-12-13 10:42:47.610710",328,194
1964,1,4,"2015-12-13 10:42:47.201310",328,195
1965,1,0,"2015-12-13 10:42:47.574402",328,196
1966,1,2,"2015-12-13 10:42:47.405011",328,199
1967,1,4,"2015-12-13 10:42:47.505633",328,200
1968,1,2,"2015-12-13 10:42:48.291215",328,203
1969,1,2,"2015-12-13 10:43:06.488527",329,194
1970,1,2,"2015-12-13 10:43:04.685431",329,195
1971,1,2,"2015-12-13 10:43:05.191015",329,196
1972,1,0,"2015-12-13 10:43:04.833276",329,199
1973,1,4,"2015-12-13 10:43:04.572595",329,200
1974,1,4,"2015-12-13 10:43:05.156395",329,203
1975,1,0,"2015-12-13 10:43:22.893524",330,194
1976,1,2,"2015-12-13 10:43:23.934245",330,195
1977,1,0,"2015-12-13 10:43:22.823209",330,196
1978,1,0,"2015-12-13 10:43:23.443873",330,199
1979,1,4,"2015-12-13 10:43:25.625749",330,200
1980,1,2,"2015-12-13 10:43:23.092471",330,203
1981,1,4,"2015-12-13 10:47:27.505896",331,197
1982,1,2,"2015-12-13 10:47:33.834857",331,198
1983,1,4,"2015-12-13 10:47:38.921730",331,201
1984,1,2,"2015-12-13 10:47:32.729134",331,202
1985,1,2,"2015-12-13 10:47:32.734874",331,204
1986,1,4,"2015-12-13 10:47:33.092162",331,205
1987,1,2,"2015-12-13 10:47:57.518558",332,197
1988,1,2,"2015-12-13 10:48:02.098202",332,198
1989,1,2,"2015-12-13 10:48:11.496308",332,201
1990,1,4,"2015-12-13 10:47:58.043917",332,202
1991,1,4,"2015-12-13 10:47:56.873145",332,204
1992,1,2,"2015-12-13 10:48:02.703294",332,205
1993,1,2,"2015-12-13 10:48:31.208920",333,197
1994,1,2,"2015-12-13 10:48:30.801135",333,198
1995,1,4,"2015-12-13 10:48:40.339712",333,201
1996,1,2,"2015-12-13 10:48:32.262972",333,202
1997,1,2,"2015-12-13 10:48:28.033337",333,204
1998,1,4,"2015-12-13 10:48:28.680208",333,205
1999,1,2,"2015-12-13 10:48:56.658965",334,197
2000,1,4,"2015-12-13 10:49:00.829547",334,198
2001,1,4,"2015-12-13 10:49:03.653720",334,201
2002,1,2,"2015-12-13 10:48:58.183933",334,202
2003,1,2,"2015-12-13 10:48:57.081610",334,204
2004,1,2,"2015-12-13 10:48:56.723425",334,205
2005,1,4,"2015-12-13 10:49:20.102304",335,197
2006,1,4,"2015-12-13 10:49:21.738977",335,198
2007,1,2,"2015-12-13 10:49:29.536077",335,201
2008,1,0,"2015-12-13 10:49:19.930249",335,202
2009,1,0,"2015-12-13 10:49:20.340307",335,204
2010,1,4,"2015-12-13 10:49:22.629227",335,205
2011,1,2,"2015-12-13 10:49:45.915042",336,197
2012,1,4,"2015-12-13 10:49:48.591842",336,198
2013,1,4,"2015-12-13 10:49:48.760535",336,201
2014,1,4,"2015-12-13 10:49:46.138383",336,202
2015,1,2,"2015-12-13 10:49:48.076775",336,204
2016,1,2,"2015-12-13 10:49:46.907073",336,205
2017,1,2,"2015-12-13 10:50:05.703461",337,197
2018,1,0,"2015-12-13 10:50:08.379601",337,198
2019,1,4,"2015-12-13 10:50:08.812819",337,201
2020,1,0,"2015-12-13 10:50:05.196076",337,202
2021,1,2,"2015-12-13 10:50:06.302703",337,204
2022,1,2,"2015-12-13 10:50:06.779935",337,205
2023,1,0,"2015-12-13 10:50:25.273679",338,197
2024,1,0,"2015-12-13 10:50:26.779971",338,198
